Outlet_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Item_Visibility,Item_Frequency,Item_Type,Item_Identifier_Type,Outlet_Status,Calorie_Count_per_givenwt
1,1.383524731505873,2,0,1,0.016055615,1,13,1,1,80.75
1,0.6798735137668038,8,0,2,0.092226754,1,5,1,0,9.175
3,1.6587073180517653,5,1,0,0.076183667,1,9,2,0,0.0
1,-1.0702287694247838,2,0,1,0.033568871,0,14,0,1,8.262
3,0.5590706159126168,5,1,0,0.035853059,1,5,1,0,5.55
1,-0.19301112537256931,1,2,0,0.026963909,1,9,2,0,0.0
1,0.1651477058068424,9,1,2,0.028461453,1,4,0,0,4.1078
1,-0.4389499259937843,6,0,1,0.071064499,0,14,0,1,3.7077
1,-0.8764651039754696,1,2,0,0.045334098,0,14,0,0,2.9223000000000003
1,-0.2547796293551901,1,2,0,0.09357779,1,13,1,0,56.050000000000004
2,-1.3880346935967043,3,1,0,0.077548732,0,8,2,1,0.0
2,0.3589113712561563,3,1,0,0.032387589,0,8,2,1,0.0
0,1.7353711260078306,0,0,0,0.016758569,1,13,1,0,37.54875
0,-0.8898030844119736,4,0,2,0.105893301,0,0,1,0,18.9
0,0.8368625987750256,0,0,0,0.036921781,0,10,1,0,13.584999999999999
1,-0.7418189749274143,9,1,2,0.119721451,1,9,2,0,0.0
1,1.386722521109446,9,1,2,0.102670882,1,4,1,0,6.141
1,1.4622926850210893,8,0,2,0.060699725,0,0,1,0,28.49
1,-1.6903153492432768,7,0,1,0.045358609,0,0,1,1,13.72
1,0.3525157920490097,7,0,1,0.048785427,0,11,2,1,0.0
0,1.8301280275409137,4,0,2,0.156304192,1,13,1,0,88.825
1,0.08802021835825904,2,0,1,0.024795057,1,9,2,1,0.0
1,1.6613998568979742,8,0,2,0.047429578,1,5,1,0,4.8475
1,-0.5576486782888199,1,2,0,0.151279591,1,3,1,0,5.6000000000000005
1,-0.7801093076406005,6,0,1,0.077178965,0,14,0,1,3.5496
0,1.3665252819732776,4,0,2,0.074517508,1,6,1,0,4.787249999999999
1,-0.20904164465528205,8,0,2,0.057827101,1,5,1,0,4.4925
1,-0.4027637388397494,7,0,1,0.024213342,1,3,1,1,8.08
1,-0.4272939828887598,6,0,1,0.028674471,1,9,2,1,0.0
0,0.7437461633085759,4,0,2,0.164438907,1,5,1,0,9.6
1,-0.5129211951036409,1,2,0,0.042923071,1,6,1,0,9.49
3,-0.3016528293643669,5,1,0,0.112119359,0,14,0,0,4.5135
1,0.5122389871682869,7,0,1,0.177629525,1,9,2,1,0.0
2,-0.3580362556545704,3,1,0,0.046154394,1,13,1,1,54.625
1,-0.6907374837999352,1,2,0,0.03951998725,1,13,1,0,39.87625
2,0.3552083308952187,3,1,0,0.117149075,0,0,1,1,14.7
2,-0.6204692550510165,3,1,0,0.031176157,1,6,1,1,8.125
1,-0.5177594507738471,9,1,2,0.017065268,0,8,2,0,0.0
2,0.6361981033612001,3,1,0,0.042855388,0,10,1,1,17.3745
0,0.8427529272248071,4,0,2,0.0708009757993644,1,9,2,0,0.0
1,-0.6300626238617364,8,0,2,0.022278477,0,1,1,0,24.0
1,-1.5178425669745532,7,0,1,0.058513255,1,13,1,1,71.25
1,-1.2996318000059217,7,0,1,0.112324552,1,13,1,1,49.37625
1,-0.033371072782985046,8,0,2,0.012607876,1,13,1,0,86.45
2,-0.5049682923595542,3,1,0,0.017108186,0,8,2,1,0.0
1,1.4064145094882503,6,0,1,0.085119855,1,13,1,1,50.5875
2,1.521410221422348,3,1,0,0.018982338,0,8,2,1,0.0
1,0.7820364960217621,7,0,1,0.050442528,1,9,2,1,0.0
1,-1.001054184720287,1,2,0,0.080527065,0,0,1,0,20.09
0,0.12416483424744769,0,0,0,0.046496777,0,0,1,0,21.21
3,-0.3245010360818976,5,1,0,0.071948252,1,5,1,0,6.425
1,-0.8173891388390574,1,2,0,0.052511611,1,5,1,0,5.25
1,-0.3883736856236699,1,2,0,0.0295762625,1,9,2,0,0.0
2,0.3019395516788953,3,1,0,0.091857904,1,9,2,1,0.0
2,1.9488267798359489,3,1,0,0.119157788,1,9,2,1,0.0
3,-1.5109833082748887,5,1,0,0.007180374,0,0,1,0,9.925999999999998
1,-0.3628329400599303,6,0,1,0.163910938,1,9,2,1,0.0
1,-0.28995531499449595,2,0,1,0.06478563,0,8,2,1,0.0
0,-1.6482804049043063,0,0,0,0.03242518,0,7,0,0,29.125
0,0.6309377394633224,0,0,0,0.075661985,1,5,1,0,7.85
1,0.5089996262998668,2,0,1,0.106928681,1,6,1,1,7.995000000000001
1,-0.007325076461881057,1,2,0,0.120180894,0,11,2,0,0.0
0,1.8306332782982777,4,0,2,0.118535581,0,1,1,0,14.2375
1,0.5942047302870763,2,0,1,0.017845372,1,3,1,1,9.28
2,-1.452959415918052,3,1,0,0.069707771,0,10,1,1,18.0895
0,0.5888196525946587,0,0,0,0.061330521,1,9,2,0,0.0
3,-0.3117098776676046,5,1,0,0.016531033,1,5,1,0,9.675
3,0.77458884403504,5,1,0,0.052554508,1,13,1,0,89.0625
0,1.8247845211133427,0,0,0,0.083536071,0,10,1,0,21.735999999999997
3,-0.5975379058037928,5,1,0,0.127638966,0,0,1,0,20.299999999999997
1,0.5749764214007905,8,0,2,0.032448523,0,0,1,0,29.19
0,0.5430816678947504,0,0,0,0.060302689,1,5,1,0,5.55
1,0.20192228624793454,8,0,2,0.028417272,1,4,0,0,4.1078
1,0.7400015516827914,6,0,1,0.014209811,1,13,1,1,45.6
3,-1.4140806899178084,5,1,0,0.041754584,1,13,1,0,66.5
2,0.7634381516873798,3,1,0,0.05271592,1,9,2,1,0.0
1,1.6858885296821382,7,0,1,0.059055045,1,9,2,1,0.0
2,-1.534883587771995,3,1,0,0.071425647,0,8,2,1,0.0
1,0.604261778590314,8,0,2,0.059405152,1,9,2,0,0.0
2,0.6080063902160986,3,1,0,0.022696131,1,6,1,1,8.352500000000001
3,1.438856085016501,5,1,0,0.076798609,0,14,0,0,9.945
0,-1.2432068024508718,4,0,2,0.155316936,1,6,1,0,5.06025
1,0.5973609486258029,8,0,2,0.065896556,1,13,1,0,72.4375
0,1.7406730611705552,4,0,2,0.19875618,1,9,2,0,0.0
1,0.16729342263083993,9,1,2,0.046159928,0,8,2,0,0.0
1,-1.4550635614772032,1,2,0,0.032075379,1,3,1,0,8.08
0,0.046448953511806855,0,0,0,0.012620221,1,4,1,0,8.05
1,-0.2548212006200366,9,1,2,0.059894378,1,6,1,0,13.13
1,0.7261998917537696,7,0,1,0.040597054,1,6,1,1,7.572500000000001
1,0.3136786373136125,6,0,1,0.115010655,0,14,0,1,3.12885
3,1.9088544097912832,5,1,0,0.026740767,1,5,1,0,8.75
0,-0.32079799572096,0,0,0,0.077622622,0,1,1,0,37.5
1,-1.4129870458733864,2,0,1,0.069817659,0,10,1,1,18.0895
1,0.03365779509751366,2,0,1,0.176070535,0,14,0,1,2.8840500000000002
3,0.3317717308906303,5,1,0,0.095919472,0,1,1,0,14.450000000000001
3,0.1821887266042842,5,1,0,0.046408928,1,3,1,0,5.460000000000001
1,1.5894911620824226,2,0,1,0.035780385,1,13,1,1,45.6
1,-0.203698138227711,7,0,1,0.093214866,1,9,2,1,0.0
1,-1.5929490513936784,6,0,1,0.047888606,0,8,2,1,0.0
1,0.7410951957272134,7,0,1,0.0480335,1,6,1,1,13.39
1,-1.3491559675964608,6,0,1,0.115570552,1,6,1,1,10.4
1,0.17743361346377062,6,0,1,0.023333338571428573,0,14,0,1,10.5825
1,1.5677365994093138,9,1,2,0.052149675,0,14,0,0,5.508000000000001
1,0.6505881565772799,1,2,0,0.043727261,1,13,1,0,62.4625
2,-0.5060203651391297,3,1,0,0.038657256,1,6,1,1,8.0275
2,1.2217389620922912,3,1,0,0.035731825,0,1,1,1,16.775
1,0.5680755914362794,2,0,1,0.046280998,1,13,1,1,97.85000000000001
1,-0.6284221577951031,9,1,2,0.045052492,1,13,1,0,53.9125
1,-0.2888200996852275,2,0,1,0.029236727,1,9,2,1,0.0
1,-0.42085683241676697,7,0,1,0.013064516,1,6,1,1,8.8725
1,-0.8664080556722317,2,0,1,0.025907416,0,10,1,1,26.455
1,0.5611747614717683,2,0,1,0.12639886,1,6,1,1,10.075000000000001
1,-0.3623276893025657,6,0,1,0.02587742425,0,15,1,1,10.935
1,-0.5853767119414036,6,0,1,0.015301418,0,7,0,1,45.875
3,1.3861756990872351,5,1,0,0.070349402,1,5,1,0,9.35
0,1.4852240342683132,4,0,2,0.0148370688,1,6,1,0,13.227500000000001
3,0.746943952912149,5,1,0,0.041663111,0,8,2,0,0.0
2,-0.3192406721840197,3,1,0,0.042463728,0,7,0,1,23.25
1,-1.4561156342567787,2,0,1,0.154363209,1,3,1,1,6.272
3,0.1651477058068424,5,1,0,0.02827966,1,4,0,0,4.1078
1,-0.5602996458701822,9,1,2,0.057021156,0,0,1,0,15.61
1,-0.9232967327198,2,0,1,0.015949001,0,0,1,1,12.873
2,-0.5060619364039762,3,1,0,0.01863822,1,13,1,1,91.91250000000001
1,0.4818599859343409,9,1,2,0.135944247,0,7,0,0,41.5
0,0.23167132292997658,4,0,2,0.0708009757993644,0,10,1,0,17.6605
0,0.6787798697223818,4,0,2,0.024531620400000002,0,12,1,0,15.136800000000001
1,-1.6158388293760557,1,2,0,0.028571132,1,6,1,0,4.7775
1,0.11086842507578996,8,0,2,0.04552193933333334,0,8,2,0,0.0
3,0.45417352354660345,5,1,0,0.135075924,1,6,1,0,11.05
1,0.045943702754442324,2,0,1,0.100423086,1,6,1,1,9.815
1,1.5395033149993653,1,2,0,0.032599801,1,5,1,0,3.75
1,1.2025937957356982,9,1,2,0.08995645,1,5,1,0,7.625
1,1.9951531578229145,1,2,0,0.069487587,0,8,2,0,0.0
1,0.22426524220810093,8,0,2,0.128206001,0,1,1,0,48.75
1,-0.8248367908257795,8,0,2,0.130955811,1,4,1,0,2.668
1,-1.4827500238649407,1,2,0,0.072334667,1,4,1,0,5.681
1,0.004919259930200678,8,0,2,0.058346939,1,4,1,0,3.2545
1,1.2887678299727903,1,2,0,0.056941603,1,6,1,0,11.18
1,0.18807905505406627,2,0,1,0.046348967,0,8,2,1,0.0
1,0.8305085908327254,2,0,1,0.049583899,1,13,1,1,99.75
1,1.6714984764660585,2,0,1,0.059268885,1,9,2,1,0.0
1,0.6596347033657884,2,0,1,0.01005532,0,10,1,1,30.3875
1,1.3361462807393316,8,0,2,0.103449993,1,6,1,0,12.35
1,-1.3326201975563836,8,0,2,0.052312034,1,5,1,0,3.68
3,0.2200153798249523,5,1,0,0.075361182,1,9,2,0,0.0
1,1.9408323058270156,9,1,2,0.118858866,1,9,2,0,0.0
1,0.3615623388375188,1,2,0,0.062476391,0,0,1,0,27.09
1,1.9296400422145095,8,0,2,0.019511288,1,4,1,0,6.831
1,0.5702628795251233,2,0,1,0.061008889,0,2,1,1,37.432500000000005
3,-0.32454260734674406,5,1,0,0.141129263,1,13,1,0,96.66250000000001
2,1.9110416978801272,3,1,0,0.066338717,0,7,0,1,16.425
1,-0.5097649767649141,7,0,1,0.087630566,1,6,1,1,8.19
1,-1.6025008489395518,8,0,2,0.105666833,1,6,1,0,9.815
1,0.4552671675910254,2,0,1,0.081096613,1,9,2,1,0.0
1,-0.90099534802448,7,0,1,0.060603014,0,0,1,1,18.9
2,-1.719642277697647,3,1,0,0.062541552,0,15,1,1,10.935
1,-0.35323957124921057,2,0,1,0.052025392,1,13,1,1,87.875
0,-1.0143090226270983,4,0,2,0.078576075,0,14,0,0,7.548000000000001
3,-1.3912324832002776,5,1,0,0.096592065,1,4,0,0,6.348000000000002
0,-0.3367869437388263,4,0,2,0.045465958,1,6,1,0,5.71025
3,-0.5518414923687309,5,1,0,0.033436336,1,9,2,0,0.0
1,1.4000605015459502,6,0,1,0.118868155,1,13,1,1,71.25
3,0.5707265590176415,5,1,0,0.053211728,1,4,1,0,2.9532
0,1.3691346782897933,4,0,2,0.160665697,1,13,1,0,72.19999999999999
1,-0.26222728134191226,6,0,1,0.055216312,1,3,1,1,6.248
1,1.7353711260078306,8,0,2,0.010012319,1,13,1,0,37.54875
2,-1.7307929700453069,3,1,0,0.160379061,1,5,1,1,8.05
0,1.7768592483245897,0,0,0,0.123727659,1,4,1,0,5.796
0,1.9248433578091495,0,0,0,0.146701312,1,4,1,0,4.1147
1,-0.9957106782927162,7,0,1,0.026375082,1,5,1,1,7.15
0,-0.4910834899008392,4,0,2,0.148764535,1,13,1,0,33.4875
1,0.8618980935814005,2,0,1,0.118025091,0,0,1,1,28.279999999999998
1,1.9509724966599469,1,2,0,0.038724612,1,6,1,0,3.76025
1,1.853564627545502,9,1,2,0.042716162,1,3,1,0,15.080000000000002
1,1.9163020617780053,9,1,2,0.075868843,0,0,1,0,21.7
1,0.831560663612301,9,1,2,0.167844438,1,9,2,0,0.0
1,-0.6614521266104114,7,0,1,0.125857678,1,5,1,1,5.75
3,0.6494945125328578,5,1,0,0.091780142,1,5,1,0,9.175
1,0.4664178599386856,8,0,2,0.14024028,0,12,1,0,10.944600000000001
0,0.13640917063952943,4,0,2,0.104784329,1,6,1,0,7.215
0,0.15025240183339814,4,0,2,0.098031771,0,8,2,0,0.0
1,0.48669824160454694,9,1,2,0.142632186,0,15,1,0,6.84
0,-0.49966635719682984,4,0,2,0.019117392,0,10,1,0,16.6595
1,-1.394430272803851,7,0,1,0.077390746,0,8,2,1,0.0
1,1.4277469639336873,2,0,1,0.03674399,1,9,2,1,0.0
0,-0.5948869382224306,4,0,2,0.10178199,0,8,2,0,0.0
1,-1.5349251590368416,2,0,1,0.099887103,1,9,2,1,0.0
1,1.90565662018771,7,0,1,0.087823675,1,4,1,1,4.1147
1,-0.6300626238617364,2,0,1,0.022404493,0,1,1,1,24.0
1,-0.24417575902974117,6,0,1,0.090850115,0,7,0,1,47.125
2,0.7118098385376899,3,1,0,0.066892471,1,6,1,1,4.407
2,1.6161671229554304,3,1,0,0.045168898,1,4,1,1,7.176
1,-0.39527451558818083,1,2,0,0.174228338,1,6,1,0,11.505
1,-1.3358179871599567,7,0,1,0.118419683,0,11,2,1,0.0
2,0.1342634538155319,3,1,0,0.02956104975,0,8,2,1,0.0
2,0.6767172954280768,3,1,0,0.067055339,1,5,1,1,4.65
1,-0.2005003486241379,1,2,0,0.0708009757993644,1,6,1,0,7.4750000000000005
0,-1.0079550146847982,4,0,2,0.086905536,1,6,1,0,12.5775
0,-0.42880973516085363,0,0,0,0.132183029,0,14,0,0,3.12885
1,0.8624449156036115,6,0,1,0.054920146,0,0,1,1,22.049999999999997
2,-0.6806388642318507,3,1,0,0.126114605,1,5,1,1,5.75
1,-1.341203064852374,1,2,0,0.030064132,1,3,1,0,10.4
1,0.9002299975594331,1,2,0,0.11507174,0,14,0,0,6.018000000000001
1,-0.9728209003103389,2,0,1,0.008589133,0,0,1,1,25.2
0,-0.5970326550464281,0,0,0,0.094512029,0,1,1,0,52.125
0,1.9845077162326195,4,0,2,0.104784329,0,8,2,0,0.0
1,-0.2553264513774011,9,1,2,0.038707694,0,7,0,0,49.25
1,1.119029157815122,8,0,2,0.015460726,1,5,1,0,6.075
0,-0.5161605559720607,0,0,0,0.124910635,1,4,1,0,9.246
3,0.6506297278421262,5,1,0,0.01561108,1,9,2,0,0.0
2,-1.4423139743277567,3,1,0,0.042352822,1,4,0,1,6.509
1,-1.3757903572046222,6,0,1,0.010937229,1,13,1,1,31.4925
1,-0.7231790593281857,8,0,2,0.050279604,0,14,0,0,7.752
1,-0.34524509724027747,7,0,1,0.12470444,1,5,1,1,9.0
1,-0.14138281222287893,9,1,2,0.1052096715,1,13,1,0,31.6825
1,-0.31650656207296446,9,1,2,0.021490911,1,6,1,0,12.5775
2,0.24980598777184038,3,1,0,0.021518435,0,0,1,1,28.979999999999997
1,-0.9227914819624354,6,0,1,0.010639596,1,3,1,1,8.88
2,-0.9951638562705052,3,1,0,0.079668739,1,3,1,1,7.2
1,0.7649954752243203,1,2,0,0.052766297,1,13,1,0,89.0625
1,-1.6424316477193708,7,0,1,0.029799965,1,13,1,1,79.5625
1,-1.4646153590230764,2,0,1,0.012184999,0,8,2,1,0.0
0,-0.00459096635082605,0,0,0,0.076755106,1,5,1,0,5.0
0,-0.2606283865401255,4,0,2,0.185306514,0,1,1,0,27.5
2,0.5371913394449689,3,1,0,0.096906831,0,10,1,1,28.886
1,1.3851236263076596,8,0,2,0.091763303,1,13,1,0,72.2
1,1.1317787449645687,1,2,0,0.099053537,1,9,2,0,0.0
2,1.8349247119462728,3,1,0,0.1026783142,1,13,1,1,88.825
1,1.1025349590398912,6,0,1,0.09619424,1,13,1,1,59.85
3,-0.1296852978530082,5,1,0,0.020876485,0,8,2,0,0.0
0,-1.2229679920498566,0,0,0,0.187918654,0,8,2,0,0.0
1,-0.3884152568885164,1,2,0,0.163805509,1,9,2,0,0.0
1,-0.5278580703419316,2,0,1,0.111931193,0,11,2,1,0.0
1,-1.0399329107205306,7,0,1,0.049736267,1,6,1,1,12.5775
0,-1.6520250165300905,0,0,0,0.021287234,0,10,1,0,9.0376
3,0.171038034256624,5,1,0,0.025164132,0,8,2,0,0.0
1,1.7630160171307216,8,0,2,0.018410515,1,5,1,0,6.075
1,-0.6641030941917735,2,0,1,0.135836828,1,9,2,1,0.0
0,-0.5459095926541024,0,0,0,0.080442371,1,9,2,0,0.0
1,0.8820953327175689,2,0,1,0.043402224,1,6,1,1,7.3775
3,0.4377208960362191,5,1,0,0.085538477,1,13,1,0,42.75
1,0.7714326256963129,1,2,0,0.119351235,0,10,1,0,11.661649999999998
0,1.7018774777000045,0,0,0,0.128136346,1,9,2,0,0.0
1,-0.4246014440425513,9,1,2,0.028765486,1,3,1,0,7.916
1,0.04914149235801539,8,0,2,0.107057186,1,6,1,0,3.549
1,0.35201054129164516,9,1,2,0.01950565,0,11,2,0,0.0
0,0.8682936727885471,0,0,0,0.129731747,1,9,2,0,0.0
0,-0.5709450874604776,4,0,2,0.028048877,1,9,2,0,0.0
1,0.689972133334888,7,0,1,0.021617397,0,12,1,1,15.136800000000001
3,0.3594166220135208,5,1,0,0.044391149,1,3,1,0,9.88
1,-0.8871105455657651,8,0,2,0.05272914,1,3,1,0,7.18
1,-0.4251066947999158,9,1,2,0.075287081,1,4,1,0,2.645
1,0.8071135620929835,1,2,0,0.075981306,1,5,1,0,6.325
0,-0.8898030844119736,0,0,0,0.101231721,0,0,1,0,18.9
2,0.40258678166176,3,1,0,0.053277342500000005,1,9,2,1,0.0
2,-0.6992372085662328,3,1,0,0.034551415,0,0,1,1,20.02
1,-0.39481083609566275,9,1,2,0.050369191,1,3,1,0,13.280000000000001
2,-0.8354822324160749,3,1,0,0.041459372,1,9,2,1,0.0
3,1.6486086984836812,5,1,0,0.038795212999999995,1,6,1,0,6.5
3,0.574512741908272,5,1,0,0.00994477,1,9,2,0,0.0
1,-0.6901906617777241,1,2,0,0.06082402,0,0,1,0,23.38
1,0.8991779247798571,6,0,1,0.072898645,1,5,1,1,6.825
1,0.011356410402193743,8,0,2,0.013130031,1,9,2,0,0.0
1,-1.6983513945170563,1,2,0,0.045653999,1,13,1,0,47.975
0,0.28064866849830444,4,0,2,0.19033746,1,13,1,0,98.5625
1,-1.4508136990940543,1,2,0,0.047081398,1,5,1,0,4.5975
1,1.1520175553655836,2,0,1,0.095195306,0,10,1,1,8.80165
1,0.9141148000181478,1,2,0,0.033192524,1,6,1,0,8.352500000000001
1,0.3557135816525832,8,0,2,0.048686689,0,11,2,0,0.0
1,1.907297086254343,7,0,1,0.080804019,1,5,1,1,6.825
1,1.9301868642367204,9,1,2,0.038817121,1,6,1,0,3.76025
0,0.39993581408039747,0,0,0,0.011211251,1,9,2,0,0.0
2,0.19872449664436145,3,1,0,0.015364173,1,13,1,1,34.74625
3,1.7646564831973546,5,1,0,0.030476541,1,13,1,0,74.575
1,-0.4911250611656857,2,0,1,0.037835765,1,6,1,1,12.155
1,-0.002486820791674982,8,0,2,0.034699737,1,3,1,0,15.4
1,0.6942219957180371,1,2,0,0.066565644,1,6,1,0,4.407
0,1.3367346740263892,0,0,0,0.089688978,1,6,1,0,6.565
1,-0.33889108929797734,6,0,1,0.026180032,1,9,2,1,0.0
0,1.4096122990918234,4,0,2,0.063121982,1,5,1,0,5.0
2,-1.5136342758562509,3,1,0,0.139795569,1,3,1,1,6.968000000000001
1,1.6778940556732052,7,0,1,0.131445848,1,5,1,1,6.075
1,0.31683485565233954,8,0,2,0.116673795,0,0,1,0,14.7
3,1.2866636844136388,5,1,0,0.17514326,1,6,1,0,12.902500000000002
1,0.44407490397851923,8,0,2,0.085931544,1,13,1,0,52.9625
1,0.6457914721719198,9,1,2,0.014482153,0,8,2,0,0.0
1,-0.2212444097825173,7,0,1,0.051596927,1,5,1,1,10.0
1,-1.7100073376220806,6,0,1,0.082915017,1,5,1,1,3.875
0,-1.6126410397724824,0,0,0,0.0708009757993644,0,0,1,0,9.401
1,-0.266013464232543,2,0,1,0.096337184,1,5,1,1,2.9925
1,-0.8786523920643137,7,0,1,0.062350672,0,0,1,1,29.19
1,1.8295396342538557,9,1,2,0.013658248,1,5,1,0,8.75
3,0.8874804104099864,5,1,0,0.077132215,1,9,2,0,0.0
1,1.9317441877736605,6,0,1,0.025822315,1,3,1,1,8.0
1,-1.22136909724807,6,0,1,0.054618573,0,15,1,1,15.03
1,1.410117549849188,9,1,2,0.056960814,1,13,1,0,65.55
1,0.6798735137668038,6,0,1,0.169776346,1,3,1,1,16.56
1,1.434606222633352,9,1,2,0.119361718,1,4,1,0,6.256
1,1.6698995816642719,2,0,1,0.131921819,1,5,1,1,6.075
2,1.6336718232453904,3,1,0,0.039454924,1,5,1,1,9.3
3,0.6000534874720119,5,1,0,0.034717799,1,3,1,0,4.752000000000001
1,0.20078707093866607,2,0,1,0.009995002,1,13,1,1,70.5375
0,-0.5608880391572396,0,0,0,0.071904258,1,6,1,0,9.49
1,0.09593154983749924,9,1,2,0.061883353,1,4,1,0,4.2642
1,0.16518927707168887,7,0,1,0.054565932,1,5,1,1,10.05
2,0.8778870415992668,3,1,0,0.008829806,1,9,2,1,0.0
1,0.7437877345734224,6,0,1,0.019046089,0,14,0,1,5.355
1,0.019897706433337877,8,0,2,0.040945898,1,13,1,0,76.0
0,0.8597523767574025,0,0,0,0.055603753,1,6,1,0,8.352500000000001
1,-0.7557037773861293,9,1,2,0.03928284,1,13,1,0,83.60000000000001
1,-1.2852833180546888,2,0,1,0.160095901,1,6,1,1,11.2125
1,-0.4421892868622041,2,0,1,0.034765901,0,7,0,1,34.625
2,-0.5230613859365717,3,1,0,0.083367473,1,6,1,1,10.855
1,0.5484251743223215,6,0,1,0.044976367,0,14,0,1,6.63
1,0.7884320752289082,2,0,1,0.021984639,1,5,1,1,6.15
1,0.40418567646354653,7,0,1,0.01100413,1,13,1,1,49.875
1,-1.5429196330457746,8,0,2,0.099325278,1,9,2,0,0.0
2,0.7331422929831267,3,1,0,0.021661527,0,12,1,1,15.136800000000001
1,-1.5445185278475615,1,2,0,0.013830218,0,14,0,0,4.998
2,1.5155198929725657,3,1,0,0.033024328,0,8,2,1,0.0
1,-0.3372921944961908,2,0,1,0.073289899,1,13,1,1,46.550000000000004
1,-0.3090589100862426,2,0,1,0.088693595,1,13,1,1,41.11125
1,-1.3863942275300711,1,2,0,0.0574301785,1,13,1,0,75.2875
2,-0.017970518052176258,3,1,0,0.068055818,0,8,2,1,0.0
2,0.19333941895194393,3,1,0,0.019457372,0,14,0,1,8.262
1,0.4626732483129011,6,0,1,0.046762633,1,6,1,1,5.7005
1,0.13590391988216488,8,0,2,0.146299902,0,12,1,0,35.394000000000005
1,-0.8924540519933359,8,0,2,0.045371855,0,14,0,0,2.9223000000000003
1,-0.015824801228178722,7,0,1,0.032687702,0,8,2,1,0.0
1,0.42753913393844195,1,2,0,0.035121963,1,6,1,0,6.175
1,-1.472651404296856,7,0,1,0.030869612,1,13,1,1,53.9125
1,0.6751184006262902,8,0,2,0.083799283,0,10,1,0,29.1005
1,-0.9808153743192719,1,2,0,0.020542737,0,11,2,0,0.0
3,-0.31970435167653777,5,1,0,0.026058181,1,9,2,0,0.0
0,0.6436457553479222,4,0,2,0.019114349,1,13,1,0,45.125
1,1.7060857688183066,8,0,2,0.021969896,1,6,1,0,8.19
1,-1.0021478287647092,6,0,1,0.151044881,0,10,1,1,29.1005
1,0.32588140244084823,8,0,2,0.120497266,1,9,2,0,0.0
3,0.3552083308952187,5,1,0,0.116108797,0,0,1,0,14.7
3,-0.9397909314950308,5,1,0,0.150341867,0,10,1,0,29.1005
3,-0.364978656883928,5,1,0,0.042412572,1,4,1,0,7.682
1,-1.3880346935967043,2,0,1,0.077670981,0,8,2,1,0.0
1,0.8097229584094991,8,0,2,0.037403973,1,5,1,0,10.425
1,1.1845007021586806,6,0,1,0.047482391,1,4,1,1,9.522
2,0.861939664846247,3,1,0,0.028638276,0,0,1,1,13.02
1,-0.4224972984834,2,0,1,0.038948125,1,6,1,1,5.320250000000001
3,-1.6339319229530733,5,1,0,0.045088724,1,4,0,0,8.786000000000001
1,-0.9121876116369865,7,0,1,0.011148865,1,13,1,1,48.925000000000004
1,1.6933361816688604,8,0,2,0.056434817,0,0,1,0,15.82
1,-1.402341604283091,8,0,2,0.092771309,1,3,1,0,4.708
1,-1.0419954850148354,6,0,1,0.02689477,1,9,2,1,0.0
2,0.20078707093866607,3,1,0,0.064030636,1,5,1,1,3.78
3,-0.2297441345488152,5,1,0,0.038549197,0,7,0,0,49.25
1,-0.3974202324121786,1,2,0,0.028696932,1,3,1,0,7.916
1,-0.9222446599402244,6,0,1,0.105225964,1,9,2,1,0.0
2,-1.6813103737196144,3,1,0,0.110479217,1,5,1,1,7.925
1,0.20242753700529906,1,2,0,0.060376776,1,5,1,0,7.0
3,0.10872270825179242,5,1,0,0.048980156,1,6,1,0,8.8725
1,0.5217492134493136,6,0,1,0.029158763,1,3,1,1,7.756
1,1.3292454507748206,8,0,2,0.05706009,1,4,1,0,7.36
1,-1.2581436776891621,8,0,2,0.11227101,0,8,2,0,0.0
3,-0.8557626140819364,5,1,0,0.062547321,0,0,1,0,24.29
1,-1.5471279241640772,8,0,2,0.121725411,1,13,1,0,61.0375
1,-1.3762956079619868,2,0,1,0.038736838,1,4,1,1,5.336
1,0.1763399694193486,7,0,1,0.027224917,1,3,1,1,6.04
1,1.382514229991144,9,1,2,0.10361083,1,6,1,0,12.35
1,0.9322078935951656,8,0,2,0.054630834,0,8,2,0,0.0
1,0.2652065425026492,2,0,1,0.025552424,1,6,1,1,3.93575
1,0.5612163327366148,7,0,1,0.103988736,1,6,1,1,9.879999999999999
0,-1.073426559028357,4,0,2,0.063649582,1,5,1,0,10.25
1,-0.565096330275542,8,0,2,0.111923422,1,5,1,0,9.5
1,-1.3171780715607282,2,0,1,0.115535487,1,5,1,1,4.5975
1,0.6591294526084239,6,0,1,0.066237024,0,2,1,1,57.75
0,-0.02062148563353878,0,0,0,0.02197698,1,9,2,0,0.0
0,-0.3027049021439424,0,0,0,0.011314423,0,11,2,0,0.0
1,0.9119690831941504,7,0,1,0.068219025,1,6,1,1,10.627500000000001
2,0.6926231009162501,3,1,0,0.032308482,1,3,1,1,4.368
1,-0.508124510698281,2,0,1,0.043201813,1,6,1,1,9.49
2,-0.954222555975957,3,1,0,0.015169739,1,5,1,1,2.74
1,1.5975272073562021,8,0,2,0.026064486,0,0,1,0,25.479999999999997
1,0.631442990220687,2,0,1,0.036879539,1,5,1,1,6.575
1,1.9365408721790205,1,2,0,0.069981909,1,4,1,0,4.738
0,-0.7306267113149079,0,0,0,0.130127365,1,6,1,0,13.877500000000001
1,-0.5129627663684874,1,2,0,0.017024598,0,8,2,0,0.0
